date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:21:24	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:29%20GMT	https://www.classcentral.com/subject/nursing	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/nursing.5a.delayed	(from https://www.classcentral.com/)
17:21:24	6773/6773	------	200	untouched ('')	image/png	date:Mon,%2017%20Oct%202022%2013:00:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/My%20Web%20Sites/class2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
17:21:24	29596/29596	------	200	untouched ('')	image/png	date:Sat,%2025%20Feb%202023%2010:26:11%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/My%20Web%20Sites/class2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
17:21:24	832924/832924	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:12%20GMT	https://www.classcentral.com/starting-this-month	C:/My%20Web%20Sites/class2/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
17:21:24	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:29%20GMT	https://www.classcentral.com/subject/anatomy	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/anatomy.5b.delayed	(from https://www.classcentral.com/)
17:21:24	773917/773917	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:14%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/My%20Web%20Sites/class2/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
17:21:24	141033/141033	------	200	untouched ('OK')	text/html	date:Fri,%2024%20Feb%202023%2016:09:19%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	C:/My%20Web%20Sites/class2/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
17:21:24	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:31%20GMT	https://www.classcentral.com/subject/cme	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/cme.5d.delayed	(from https://www.classcentral.com/)
17:21:24	845479/845479	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:16%20GMT	https://www.classcentral.com/subject/ai	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
17:21:24	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:32%20GMT	https://www.classcentral.com/subject/statistics	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/statistics.5e.delayed	(from https://www.classcentral.com/)
17:21:24	825556/825556	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:16%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
17:21:24	7701/7701	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:33%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/foundations-of-mathematics.5f.delayed	(from https://www.classcentral.com/)
17:21:24	769161/769161	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:18%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
17:21:24	831301/831301	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:21%20GMT	https://www.classcentral.com/subject/deep-learning	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/deep-learning.html	(from https://www.classcentral.com/)
17:21:24	741981/741981	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:24%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/distributed-systems.html	(from https://www.classcentral.com/)
17:21:24	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:34%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/discrete-mathematics.61.delayed	(from https://www.classcentral.com/)
17:21:24	819215/819215	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:27%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/nutrition-and-wellness.html	(from https://www.classcentral.com/)
17:21:24	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:35%20GMT	https://www.classcentral.com/subject/trigonometry	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/trigonometry.62.delayed	(from https://www.classcentral.com/)
17:21:24	740660/740660	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:31%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/veterinary-science.html	(from https://www.classcentral.com/)
17:21:24	762279/762279	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:34%20GMT	https://www.classcentral.com/subject/calculus	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/calculus.html	(from https://www.classcentral.com/)
17:21:24	7581/7581	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:35%20GMT	https://www.classcentral.com/subject/geometry	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/geometry.63.delayed	(from https://www.classcentral.com/)
17:21:24	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:36%20GMT	https://www.classcentral.com/subject/algebra	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/algebra.64.delayed	(from https://www.classcentral.com/)
17:21:24	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:36%20GMT	https://www.classcentral.com/subject/precalculus	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/precalculus.65.delayed	(from https://www.classcentral.com/)
17:21:24	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:38%20GMT	https://www.classcentral.com/subject/combinatorics	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/combinatorics.67.delayed	(from https://www.classcentral.com/)
17:21:24	719650/719650	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:38%20GMT	https://www.classcentral.com/subject/number-theory	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/number-theory.html	(from https://www.classcentral.com/)
17:21:24	7647/7647	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:39%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/mathematical-logic.68.delayed	(from https://www.classcentral.com/)
17:21:24	648518/648518	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:41%20GMT	https://www.classcentral.com/subject/linear-programming	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/linear-programming.html	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:41%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/management-and-leadership.6a.delayed	(from https://www.classcentral.com/)
17:21:25	7556/7556	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:42%20GMT	https://www.classcentral.com/subject/finance	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/finance.6b.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:44%20GMT	https://www.classcentral.com/subject/marketing	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/marketing.6d.delayed	(from https://www.classcentral.com/)
17:21:25	787050/787050	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:44%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/entrepreneurship.html	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:45%20GMT	https://www.classcentral.com/subject/strategic-management	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/strategic-management.6e.delayed	(from https://www.classcentral.com/)
17:21:25	7641/7641	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:46%20GMT	https://www.classcentral.com/subject/industry-specific	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/industry-specific.6f.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:46%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/business-intelligence.70.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:48%20GMT	https://www.classcentral.com/subject/human-resources	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/human-resources.72.delayed	(from https://www.classcentral.com/)
17:21:25	780939/780939	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:47%20GMT	https://www.classcentral.com/subject/accounting	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/accounting.html	(from https://www.classcentral.com/)
17:21:25	7648/7648	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:49%20GMT	https://www.classcentral.com/subject/project-management	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/project-management.73.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:49%20GMT	https://www.classcentral.com/subject/sales	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/sales.74.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:49%20GMT	https://www.classcentral.com/subject/design-thinking	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/design-thinking.75.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:51%20GMT	https://www.classcentral.com/subject/risk-management	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/risk-management.77.delayed	(from https://www.classcentral.com/)
17:21:25	776796/776796	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:51%20GMT	https://www.classcentral.com/subject/business-software	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/business-software.html	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:52%20GMT	https://www.classcentral.com/subject/csr	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/csr.78.delayed	(from https://www.classcentral.com/)
17:21:25	7638/7638	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:53%20GMT	https://www.classcentral.com/subject/customer-service	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/customer-service.79.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:55%20GMT	https://www.classcentral.com/subject/innovation	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/innovation.7b.delayed	(from https://www.classcentral.com/)
17:21:25	750572/750572	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:55%20GMT	https://www.classcentral.com/subject/nonprofit	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/nonprofit.html	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:56%20GMT	https://www.classcentral.com/subject/operations-management	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/operations-management.7c.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:58%20GMT	https://www.classcentral.com/subject/literature	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/literature.7e.delayed	(from https://www.classcentral.com/)
17:21:25	786691/786691	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:16:57%20GMT	https://www.classcentral.com/subject/history	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/history.html	(from https://www.classcentral.com/)
17:21:25	7620/7620	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:59%20GMT	https://www.classcentral.com/subject/language-learning	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/language-learning.7f.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:59%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/grammar-writing.80.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:16:59%20GMT	https://www.classcentral.com/subject/philosophy	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/philosophy.81.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:01%20GMT	https://www.classcentral.com/subject/esl	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/esl.83.delayed	(from https://www.classcentral.com/)
17:21:25	760875/760875	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:17:01%20GMT	https://www.classcentral.com/subject/religion	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/religion.html	(from https://www.classcentral.com/)
17:21:25	7578/7578	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:02%20GMT	https://www.classcentral.com/subject/culture	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/culture.84.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:02%20GMT	https://www.classcentral.com/subject/sports	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/sports.85.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:02%20GMT	https://www.classcentral.com/subject/journalism	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/journalism.86.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:03%20GMT	https://www.classcentral.com/subject/ethics	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/ethics.87.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:05%20GMT	https://www.classcentral.com/subject/food	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/food.89.delayed	(from https://www.classcentral.com/)
17:21:25	756220/756220	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:17:04%20GMT	https://www.classcentral.com/subject/linguistics	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/linguistics.html	(from https://www.classcentral.com/)
17:21:25	7614/7614	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:05%20GMT	https://www.classcentral.com/subject/library-science	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/library-science.8a.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:06%20GMT	https://www.classcentral.com/subject/reading	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/reading.8b.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:06%20GMT	https://www.classcentral.com/subject/crisis-management	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/crisis-management.8c.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:08%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/mechanical-engineering.8e.delayed	(from https://www.classcentral.com/)
17:21:25	783239/783239	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:17:07%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/electrical-engineering.html	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:08%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/civil-engineering.8f.delayed	(from https://www.classcentral.com/)
17:21:25	7581/7581	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:09%20GMT	https://www.classcentral.com/subject/robotics	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/robotics.90.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:09%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/nanotechnology.91.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:12%20GMT	https://www.classcentral.com/subject/textiles	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/textiles.93.delayed	(from https://www.classcentral.com/)
17:21:25	759618/759618	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:17:11%20GMT	https://www.classcentral.com/subject/gis	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/gis.html	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:12%20GMT	https://www.classcentral.com/subject/manufacturing	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/manufacturing.94.delayed	(from https://www.classcentral.com/)
17:21:25	7540/7540	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:13%20GMT	https://www.classcentral.com/subject/bim	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/bim.95.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:14%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/chemical-engineering.97.delayed	(from https://www.classcentral.com/)
17:21:25	763651/763651	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:17:14%20GMT	https://www.classcentral.com/subject/cad	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/cad.html	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:15%20GMT	https://www.classcentral.com/subject/energy-systems	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/energy-systems.98.delayed	(from https://www.classcentral.com/)
17:21:25	7682/7682	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:15%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/aerospace-engineering.99.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:16%20GMT	https://www.classcentral.com/subject/chemistry	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/chemistry.9a.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:16%20GMT	https://www.classcentral.com/subject/physics	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/physics.9b.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:18%20GMT	https://www.classcentral.com/subject/astronomy	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/astronomy.9d.delayed	(from https://www.classcentral.com/)
17:21:25	784015/784015	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:17:17%20GMT	https://www.classcentral.com/subject/environmental-science	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/environmental-science.html	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:18%20GMT	https://www.classcentral.com/subject/biology	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/biology.9e.delayed	(from https://www.classcentral.com/)
17:21:25	7594/7594	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:19%20GMT	https://www.classcentral.com/subject/agriculture	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/agriculture.9f.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:19%20GMT	https://www.classcentral.com/subject/materials-science	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/materials-science.a0.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:19%20GMT	https://www.classcentral.com/subject/earth-science	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/earth-science.a1.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:21%20GMT	https://www.classcentral.com/subject/forensic-science	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/forensic-science.a3.delayed	(from https://www.classcentral.com/)
17:21:25	764681/764681	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:17:21%20GMT	https://www.classcentral.com/subject/applied-science	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/applied-science.html	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:21%20GMT	https://www.classcentral.com/subject/k12	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/k12.a4.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:22%20GMT	https://www.classcentral.com/subject/higher-education	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/higher-education.a5.delayed	(from https://www.classcentral.com/)
17:21:25	7565/7565	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:22%20GMT	https://www.classcentral.com/subject/stem	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/stem.a6.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:23%20GMT	https://www.classcentral.com/subject/teacher-development	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/teacher-development.a7.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:24%20GMT	https://www.classcentral.com/subject/online-education	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/online-education.a9.delayed	(from https://www.classcentral.com/)
17:21:25	762676/762676	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:17:24%20GMT	https://www.classcentral.com/subject/course-development	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/course-development.html	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:25%20GMT	https://www.classcentral.com/subject/test-prep	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/test-prep.aa.delayed	(from https://www.classcentral.com/)
17:21:25	7581/7581	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:25%20GMT	https://www.classcentral.com/subject/pedagogy	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/pedagogy.ab.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:26%20GMT	https://www.classcentral.com/subject/sociology	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/sociology.ac.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:26%20GMT	https://www.classcentral.com/subject/economics	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/economics.ad.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:26%20GMT	https://www.classcentral.com/subject/psychology	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/psychology.ae.delayed	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:27%20GMT	https://www.classcentral.com/subject/political-science	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/political-science.b0.delayed	(from https://www.classcentral.com/)
17:21:25	764258/764258	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Feb%202023%2014:17:27%20GMT	https://www.classcentral.com/subject/anthropology	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/anthropology.html	(from https://www.classcentral.com/)
17:21:25	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:28%20GMT	https://www.classcentral.com/subject/law	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/law.b1.delayed	(from https://www.classcentral.com/)
17:21:25	7628/7628	------	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2014:17:28%20GMT	https://www.classcentral.com/subject/urban-planning	C:/My%20Web%20Sites/class2/www.classcentral.com/subject/urban-planning.b2.delayed	(from https://www.classcentral.com/)
